,A0,A1,A2,label
13823,-1.84,-0.28,0.15,0
13824,-0.06,-0.58,0.74,0
13825,0.66,-3.1,0.51,0
13826,0.86,-2.74,0.27,0
13827,0.78,-0.38,0.02,0
13828,-0.8,0.73,0.04,0
13829,-2.05,0.84,0.24,0
13830,-1.7,0.51,0.92,0
13831,-1.08,-2.54,0.98,0
13832,-0.76,-2.45,0.72,0
13833,-0.99,-1.28,0.2,0
13834,-2.47,-0.44,0.06,0
13835,-1.2,-0.31,0.22,0
13836,0.22,-2.0,0.66,0
13837,0.79,-3.35,0.47,0
13838,0.97,-1.49,0.03,0
13839,0.32,-0.03,-0.05,0
13840,-1.25,0.5,0.1,0
13841,-1.55,0.49,0.25,0
13842,-1.05,-0.96,0.63,0
13843,-0.79,-3.05,0.56,0
13844,-0.75,-1.88,0.21,0
13845,-1.63,-0.81,0.14,0
13846,-1.6,-0.21,0.18,0
13847,-0.03,-0.23,0.37,0
13848,0.8,-2.96,0.07,0
13849,1.13,-2.86,0.06,0
13850,0.98,-0.71,0.03,0
13851,-0.13,0.39,0.03,0
13852,-1.51,0.68,0.08,0
13853,-1.39,0.41,0.35,0
13854,-0.89,-2.65,0.65,0
13855,-0.65,-2.68,0.61,0
13856,-1.08,-1.42,0.29,0
13857,-2.49,-0.48,0.17,0
13858,-0.78,0.07,0.17,0
13859,0.58,-1.37,0.18,0
13860,0.91,-3.44,0.15,0
13861,1.13,-1.8,0.19,0
13862,0.65,-0.08,0.1,0
13863,-0.99,0.63,-0.04,0
13864,-1.61,0.54,-0.1,0
13865,-1.2,-1.36,0.2,0
13866,-0.87,-3.01,0.53,0
13867,-0.76,-1.7,0.43,0
13868,-1.75,-0.64,0.32,0
13869,-1.47,-0.12,0.21,0
13870,-0.09,-0.09,0.48,0
13871,0.51,-2.66,0.18,0
13872,0.72,-3.22,0.06,0
13873,0.91,-1.05,-0.01,0
13874,0.28,0.34,-0.02,0
13875,-1.13,0.83,0.04,0
13876,-1.52,0.6,0.66,0
13877,-1.19,-2.45,0.87,0
13878,-0.86,-2.59,0.83,0
13879,-0.99,-1.23,0.44,0
13880,-2.16,-0.3,0.24,0
13881,-1.0,0.11,0.16,0
13882,0.38,-1.32,0.32,0
13883,0.78,-3.48,0.12,0
13884,1.1,-2.15,0.0,0
13885,0.72,-0.4,-0.24,0
13886,-1.19,0.62,-0.18,0
13887,-1.76,0.74,-0.03,0
13888,-1.25,-0.97,0.29,0
13889,-1.0,-3.08,0.54,0
13890,-0.85,-1.59,0.4,0
13891,-1.67,-0.41,0.28,0
13892,-1.34,0.09,0.14,0
13893,0.1,-0.28,0.42,0
13894,0.72,-3.04,0.16,0
13895,1.04,-2.69,0.07,0
13896,0.97,-0.46,0.0,0
13897,0.02,0.55,0.03,0
13898,-1.34,0.54,0.02,0
13899,-1.25,-0.32,0.42,0
13900,-0.9,-2.94,0.77,0
13901,-0.78,-2.32,0.48,0
13902,-1.26,-0.88,0.25,0
13903,-1.86,-0.19,0.33,0
13904,-0.53,-0.07,0.4,0
13905,0.71,-2.59,0.14,0
13906,1.1,-3.14,-0.01,0
13907,1.0,-0.83,0.15,0
13908,0.14,0.59,0.22,0
13909,-1.39,0.84,0.14,0
13910,-1.67,0.34,-0.02,0
13911,-1.24,-2.83,0.32,0
13912,-1.01,-2.46,0.69,0
13913,-1.21,-1.09,0.49,0
13914,-2.01,-0.26,0.35,0
13915,-0.75,0.05,0.36,0
13916,0.35,-1.53,0.4,0
13917,0.77,-3.57,0.2,0
13918,1.05,-2.02,0.05,0
13919,0.64,0.02,-0.11,0
13920,-1.12,0.93,-0.11,0
13921,-1.94,0.83,0.21,0
13922,-1.58,-1.44,1.09,0
13923,-1.05,-2.96,1.09,0
13924,-0.76,-1.88,0.66,0
13925,-1.84,-0.72,0.35,0
13926,-1.45,-0.11,0.23,0
13927,0.11,-0.62,0.78,0
13928,0.97,-3.19,0.5,0
13929,1.13,-2.4,0.2,0
13930,0.87,-0.18,0.05,0
13931,-0.61,0.87,-0.23,0
13932,-1.46,0.8,-0.14,0
13933,-1.42,-0.89,0.55,0
13934,-1.09,-3.06,0.89,0
13935,-0.93,-1.75,0.68,0
13936,-1.75,-0.67,0.39,0
13937,-1.8,-0.04,0.3,0
13938,-0.22,-0.17,0.76,0
13939,0.73,-2.89,0.77,0
13940,0.97,-3.1,0.41,0
13941,0.95,-0.73,-0.12,0
13942,-0.16,0.73,-0.19,0
13943,-1.42,1.0,-0.09,0
13944,-1.52,0.4,0.8,0
13945,-1.2,-2.79,1.17,0
13946,-0.95,-2.43,0.9,0
13947,-1.25,-1.02,0.44,0
13948,-2.36,-0.3,0.33,0
13949,-0.96,-0.06,0.41,0
13950,0.65,-2.04,0.72,0
13951,1.16,-3.46,0.5,0
13952,1.08,-1.62,0.05,0
13953,0.13,0.38,-0.04,0
13954,-1.4,1.0,0.04,0
13955,-1.72,0.48,0.38,0
13956,-1.19,-2.35,0.92,0
13957,-0.94,-2.59,0.82,0
13958,-1.07,-1.3,0.48,0
13959,-2.22,-0.51,0.31,0
13960,-1.28,-0.19,0.34,0
13961,0.13,-0.52,0.91,0
13962,0.68,-3.1,0.55,0
13963,0.9,-2.73,0.19,0
13964,0.82,-0.59,-0.05,0
13965,-0.53,0.94,-0.03,0
13966,-1.7,0.99,0.15,0
13967,-1.67,0.18,1.18,0
13968,-1.19,-2.89,1.2,0
13969,-0.86,-2.24,0.71,0
13970,-1.24,-1.05,0.41,0
13971,-2.25,-0.45,0.24,0
13972,-0.88,-0.5,0.35,0
13973,0.55,-2.47,0.76,0
13974,1.14,-3.0,0.49,0
13975,0.83,-1.45,0.29,0
13976,-0.18,-0.1,0.27,0
13977,-1.22,0.79,0.23,0
13978,-1.47,-0.03,0.76,0
13979,-1.13,-2.23,0.94,0
13980,-1.18,-2.41,0.65,0
13981,-1.09,-1.38,0.4,0
13982,-1.07,-0.36,0.38,0
13983,-0.17,-0.13,0.24,0
13984,0.63,-1.26,0.5,0
13985,0.91,-2.55,0.23,0
13986,1.0,-1.89,0.04,0
13987,0.87,-0.7,-0.12,0
13988,-0.01,0.05,-0.25,0
13989,-0.46,-0.14,-0.23,0
13990,-0.45,-0.79,-0.09,0
13991,-0.3,-1.28,-0.17,0
13992,-0.36,-1.23,-0.13,0
13993,-0.4,-0.67,-0.01,0
13994,-0.2,-0.09,-0.25,0
13995,0.24,-0.5,-0.75,0
13996,0.39,-0.96,-1.18,0
13997,0.63,-1.24,-1.04,0
13998,0.66,-0.71,-0.37,0
13999,0.27,-0.31,0.13,0
14000,0.22,0.05,-0.07,0
14001,0.19,-0.24,-0.65,0
14002,-0.13,-1.36,-1.21,0
14003,-0.24,-1.64,-1.12,0
14004,-0.3,-1.26,-0.66,0
14005,-0.74,-0.68,-0.31,0
14006,-0.44,-0.28,-0.49,0
14007,0.06,-0.78,-0.78,0
14008,-1.13,-0.17,0.23,0
14009,-1.25,-0.21,0.21,0
14010,-1.26,-0.2,0.22,0
14011,-1.17,-0.28,0.22,0
14012,-1.16,-0.26,0.15,0
14013,-1.13,-0.31,0.15,0
14014,-0.99,-0.34,0.11,0
14015,-0.89,-0.38,0.11,0
14016,-0.81,-0.35,0.01,0
14017,-0.73,-0.38,-0.01,0
14018,-0.79,-0.33,0.02,0
14019,-0.91,-0.22,0.08,0
14020,-1.17,-0.14,0.16,0
14021,-1.22,-0.12,0.17,0
14022,-1.27,-0.1,0.17,0
14023,-0.97,-0.05,0.12,0
14024,-0.73,-0.12,0.17,0
14025,-0.71,-0.16,0.17,0
14026,-0.87,-0.2,0.16,0
14027,-1.13,-0.16,0.18,0
14028,-1.33,-0.25,0.17,0
14029,-1.35,-0.27,0.2,0
14030,-1.2,-0.29,0.19,0
14031,-1.13,-0.34,0.22,0
14032,-1.19,-0.38,0.15,0
14033,-1.01,-0.37,0.2,0
14034,-0.92,-0.39,0.1,0
14035,-0.89,-0.35,-0.04,0
14036,-0.81,-0.26,0.0,0
14037,-0.83,-0.17,0.03,0
14038,-0.85,-0.15,0.12,0
14039,-1.12,-0.09,0.15,0
14040,-1.22,-0.04,0.16,0
14041,-1.22,-0.07,0.14,0
14042,-0.94,-0.14,0.14,0
14043,-0.75,-0.2,0.21,0
14044,-0.81,-0.19,0.19,0
14045,-1.05,-0.24,0.22,0
14046,-1.24,-0.24,0.28,0
14047,-1.29,-0.26,0.08,0
14048,-1.39,-0.33,-0.03,0
14049,-1.16,-0.38,-0.45,0
14050,-1.26,-0.4,-0.68,0
14051,-1.21,-0.4,-0.61,0
14052,-0.99,-0.38,-0.58,0
14053,-0.93,-0.29,-0.6,0
14054,-0.87,-0.18,-0.78,0
14055,-0.8,-0.12,-0.84,0
14056,-0.81,-0.09,-0.85,0
14057,-0.92,-0.05,-0.84,0
14058,-1.09,-0.03,-0.78,0
14059,-1.27,-0.11,-0.64,0
14060,-1.26,-0.22,-0.56,0
14061,-0.94,-0.13,-0.49,0
14062,-0.76,-0.2,-0.48,0
14063,-0.78,-0.28,-0.51,0
14064,-1.0,-0.28,-0.56,0
14065,-1.23,-0.31,-0.56,0
14066,-1.3,-0.39,-0.62,0
14067,-1.45,-0.42,-0.68,0
14068,-1.16,-0.36,-0.52,0
14069,-1.23,-0.37,-0.27,0
14070,-1.12,-0.28,-0.56,0
14071,-0.91,-0.18,-0.74,0
14072,-0.87,-0.17,-0.75,0
14073,-0.82,-0.13,-0.71,0
14074,-0.82,-0.09,-0.63,0
14075,-0.85,-0.06,-0.58,0
14076,-1.02,-0.13,-0.84,0
14077,-1.07,-0.15,0.23,0
14078,-1.26,-0.19,0.11,0
14079,-1.08,-0.19,0.11,0
14080,-0.79,-0.25,0.37,0
14081,-0.7,-0.25,0.33,0
14082,-0.88,-0.28,0.19,0
14083,-1.18,-0.35,-0.16,0
14084,-1.4,-0.42,-0.21,0
14085,-1.42,-0.38,0.65,0
14086,-1.29,-0.4,1.26,0
14087,-1.18,-0.33,1.48,0
14088,-1.26,-0.21,1.2,0
14089,-1.11,-0.16,1.37,0
14090,-0.99,-0.11,0.9,0
14091,-0.93,-0.09,-0.29,0
14092,-0.83,-0.03,-0.31,0
14093,-0.98,-0.09,-0.35,0
14094,-0.87,-0.15,-1.0,0
14095,-0.85,-0.25,-1.13,0
14096,-0.92,-0.2,-1.19,0
14097,-0.68,-0.25,-0.99,0
14098,-0.35,-0.29,-0.92,0
14099,-0.09,-0.33,-0.88,0
14100,0.02,-0.35,-0.6,0
14101,0.15,-0.41,-0.4,0
14102,0.3,-0.38,-0.54,0
14103,0.44,-0.38,-0.46,0
14104,0.56,-0.33,0.0,0
14105,0.65,-0.22,0.65,0
14106,0.61,-0.16,0.4,0
14107,0.57,-0.11,0.29,0
14108,0.54,-0.09,0.02,0
14109,0.52,-0.05,-0.01,0
14110,0.64,-0.1,-0.02,0
14111,0.82,-0.14,-0.02,0
14112,0.99,-0.2,0.06,0
14113,1.05,-0.17,0.13,0
14114,0.79,-0.25,0.17,0
14115,0.54,-0.25,0.12,0
14116,0.51,-0.3,0.16,0
14117,0.53,-0.34,0.24,0
14118,0.49,-0.38,0.2,0
14119,0.48,-0.35,0.19,0
14120,0.62,-0.35,0.2,0
14121,0.7,-0.34,0.2,0
14122,0.64,-0.24,0.19,0
14123,0.67,-0.17,0.06,0
14124,0.5,-0.14,0.1,0
14125,0.21,-0.1,0.06,0
14126,0.04,-0.03,0.22,0
14127,-0.01,-0.05,0.16,0
14128,-0.01,-0.1,0.08,0
14129,0.01,-0.25,0.07,0
14130,-0.09,-0.15,0.1,0
14131,-0.1,-0.19,0.13,0
14132,-0.04,-0.24,0.17,0
14133,-0.14,-0.26,0.18,0
14134,-0.29,-0.3,0.13,0
14135,0.03,-0.35,0.17,0
14136,-0.12,-0.4,0.26,0
14137,-0.17,-0.37,0.23,0
14138,-0.25,-0.34,0.25,0
14139,-0.03,-0.26,0.29,0
14140,0.13,-0.17,0.25,0
14141,0.09,-0.12,0.21,0
14142,0.06,-0.14,0.11,0
14143,-0.02,-0.05,0.16,0
14144,-0.17,-0.01,0.14,0
14145,-0.25,-0.07,0.23,0
14146,-0.31,-0.16,0.11,0
14147,-0.39,-0.13,0.05,0
14148,-0.62,-0.22,0.05,0
14149,-1.09,-0.25,0.06,0
14150,-1.59,-0.26,0.13,0
14151,-1.37,-0.31,0.18,0
14152,-1.34,-0.38,0.21,0
14153,-1.0,-0.42,0.17,0
14154,-0.62,-0.39,0.22,0
14155,-0.54,-0.39,0.25,0
14156,-0.78,-0.31,0.18,0
14157,-1.18,-0.18,0.21,0
14158,-1.41,-0.14,0.22,0
14159,-1.4,-0.09,0.26,0
14160,-1.23,-0.06,0.23,0
14161,-1.14,-0.03,0.15,0
14162,-1.22,-0.1,0.06,0
14163,-1.04,-0.16,0.14,0
14164,-0.96,-0.16,0.08,0
14165,-0.96,-0.25,-0.04,0
14166,-0.89,-0.28,-0.02,0
14167,-0.77,-0.27,0.07,0
14168,-0.64,-0.32,0.15,0
14169,-0.84,-0.36,0.22,0
14170,-1.02,-0.39,0.26,0
14171,-1.22,-0.36,0.18,0
14172,-1.01,-0.39,0.19,0
14173,-0.85,-0.32,0.26,0
14174,-0.86,-0.19,0.2,0
14175,-1.07,-0.13,0.21,0
14176,-1.26,-0.12,0.22,0
14177,-1.38,-0.09,0.18,0
14178,-1.45,-0.01,0.23,0
14179,-1.17,-0.08,0.17,0
14180,-1.13,-0.14,0.19,0
14181,-1.26,-0.19,0.15,0
14182,-1.12,-0.2,0.2,0
14183,-1.02,-0.27,0.08,0
14184,-0.98,-0.28,0.04,0
14185,-0.86,-0.31,0.06,0
14186,-0.8,-0.36,0.08,0
14187,-0.77,-0.42,0.16,0
14188,-0.98,-0.39,0.19,0
14189,-1.14,-0.39,0.21,0
14190,-1.23,-0.33,0.13,0
14191,-1.01,-0.23,0.2,0
14192,-0.87,-0.13,0.24,0
14193,-0.92,-0.09,0.18,0
14194,-1.1,-0.09,0.22,0
14195,-1.28,-0.05,0.22,0
14196,-1.36,-0.1,0.24,0
14197,-1.44,-0.16,0.23,0
14198,-1.16,-0.21,0.17,0
14199,-1.24,-0.15,0.13,0
14200,-1.22,-0.28,0.17,0
14201,-1.04,-0.28,0.23,0
14202,-0.99,-0.28,0.06,0
14203,-0.89,-0.32,0.04,0
14204,-0.83,-0.4,0.07,0
14205,-0.8,-0.4,0.1,0
14206,-0.89,-0.38,0.17,0
14207,-1.01,-0.35,0.19,0
14208,-1.26,-0.23,0.19,0
14209,-1.22,-0.14,0.07,0
14210,-0.89,-0.12,0.15,0
14211,-0.74,-0.12,0.17,0
14212,-0.87,-0.07,0.17,0
14213,-1.14,-0.09,0.1,0
14214,-1.02,-1.8,1.0,0
14215,-0.95,-3.53,0.52,0
14216,-1.2,-1.87,-0.2,0
14217,-1.79,0.19,-0.27,0
14218,-2.35,0.8,0.11,0
14219,-2.37,0.48,1.35,0
14220,-0.77,-0.25,1.57,0
14221,0.75,-2.84,1.13,0
14222,1.16,-1.96,0.46,0
14223,0.48,-0.36,0.1,0
14224,-1.49,-0.05,-0.07,0
14225,-2.9,-0.07,0.06,0
14226,-2.75,-1.27,1.64,0
14227,-1.79,-3.43,1.0,0
14228,-1.13,-2.19,0.21,0
14229,-0.96,-0.36,-0.38,0
14230,-1.36,0.64,-0.47,0
14231,-3.09,0.6,-0.06,0
14232,-1.45,0.13,1.21,0
14233,0.08,-2.96,1.41,0
14234,0.75,-2.25,0.74,0
14235,0.81,-0.36,0.27,0
14236,0.65,0.0,-0.06,0
14237,-0.46,0.06,-0.15,0
14238,-1.64,-0.95,0.62,0
14239,-1.54,-3.47,1.25,0
14240,-1.26,-2.12,0.46,0
14241,-1.05,-0.32,-0.29,0
14242,-0.94,0.64,-0.56,0
14243,-2.01,0.44,-0.33,0
14244,-2.26,-0.18,0.41,0
14245,-0.45,-2.98,1.64,0
14246,0.41,-1.82,0.84,0
14247,0.86,-0.53,0.48,0
14248,0.75,-0.24,-0.12,0
14249,0.33,-0.16,-0.17,0
14250,-1.34,-1.74,0.43,0
14251,-1.46,-3.56,1.53,0
14252,-1.18,-1.79,0.68,0
14253,-1.12,-0.03,-0.03,0
14254,-1.02,0.84,-0.47,0
14255,-1.95,0.58,-0.43,0
14256,-2.49,-0.69,0.56,0
14257,-0.57,-3.02,1.77,0
14258,0.39,-1.82,1.04,0
14259,0.86,-0.41,0.42,0
14260,0.8,-0.04,0.0,0
14261,0.61,0.08,-0.2,0
14262,-1.05,-1.66,0.03,0
14263,-1.32,-3.28,1.52,0
14264,-1.1,-1.72,0.59,0
14265,-1.11,-0.27,-0.04,0
14266,-0.91,0.68,-0.54,0
14267,-1.2,0.53,-0.51,0
14268,-2.23,-1.04,0.21,0
14269,-0.62,-3.09,1.39,0
14270,0.3,-1.61,0.81,0
14271,0.79,-0.35,0.14,0
14272,0.76,0.03,-0.24,0
14273,0.84,0.14,-0.11,0
14274,-0.42,-2.18,0.29,0
14275,-0.98,-3.24,1.33,0
14276,-1.0,-1.46,0.61,0
14277,-1.09,0.01,-0.23,0
14278,-1.07,0.72,-0.62,0
14279,-1.52,0.41,-0.42,0
14280,-2.09,-1.59,0.6,0
14281,-0.47,-2.99,1.74,0
14282,0.49,-1.34,1.06,0
14283,0.89,-0.26,0.4,0
14284,0.92,0.14,-0.03,0
14285,0.61,0.19,-0.03,0
14286,-0.82,-2.1,0.38,0
14287,-1.2,-3.25,1.06,0
14288,-1.14,-1.36,0.29,0
14289,-1.22,0.06,-0.14,0
14290,-1.19,0.5,-0.57,0
14291,-1.78,0.48,-0.51,0
14292,-1.9,-1.25,0.36,0
14293,-0.25,-2.84,1.51,0
14294,0.38,-1.42,0.99,0
14295,0.75,-0.47,0.27,0
14296,0.67,-0.24,-0.11,0
14297,0.82,-0.01,-0.18,0
14298,-0.52,-2.26,0.55,0
14299,-0.88,-3.46,1.21,0
14300,-1.0,-1.5,0.47,0
14301,-1.06,0.16,-0.39,0
14302,-1.07,0.68,-0.6,0
14303,-1.79,0.46,-0.32,0
14304,-1.75,-1.39,0.6,0
14305,-0.12,-3.19,1.47,0
14306,0.58,-1.62,0.54,0
14307,0.88,-0.39,0.1,0
14308,0.75,0.09,-0.16,0
14309,0.29,0.02,-0.22,0
14310,-1.02,-2.32,0.66,0
14311,-1.23,-3.16,0.98,0
14312,-1.14,-1.37,0.31,0
14313,-1.06,-0.01,-0.37,0
14314,-1.01,0.63,-0.51,0
14315,-1.92,0.41,-0.33,0
14316,-1.49,-1.29,0.52,0
14317,-0.05,-3.08,1.26,0
14318,0.48,-1.52,0.57,0
14319,0.85,-0.45,0.2,0
14320,0.82,-0.21,-0.14,0
14321,0.37,-0.05,-0.13,0
14322,-0.95,-2.2,0.25,0
14323,-1.1,-3.34,0.56,0
14324,-1.08,-1.48,0.11,0
14325,-1.0,0.13,-0.23,0
14326,-0.95,0.67,-0.53,0
14327,-1.71,0.47,-0.25,0
14328,-1.63,-1.13,0.67,0
14329,-0.12,-3.07,1.41,0
14330,0.49,-1.66,0.7,0
14331,1.0,-0.4,0.29,0
14332,0.9,0.19,-0.14,0
14333,0.22,0.15,-0.05,0
14334,-1.04,-2.3,0.65,0
14335,-1.29,-3.33,1.27,0
14336,-1.32,-1.47,0.43,0
14337,-1.23,0.28,-0.28,0
14338,-1.24,0.81,-0.52,0
14339,-2.18,0.35,-0.4,0
14340,-1.62,-1.26,0.68,0
14341,-0.09,-3.0,1.41,0
14342,0.49,-1.06,0.54,0
14343,0.92,-0.6,0.07,0
14344,0.76,-0.51,-0.18,0
14345,0.17,-0.45,-0.13,0
14346,-1.05,-2.78,0.67,0
14347,-1.12,-3.18,1.17,0
14348,-0.98,-0.78,0.37,0
14349,-0.97,0.73,-0.39,0
14350,-1.07,0.72,-0.63,0
14351,-2.02,0.45,-0.38,0
14352,-1.72,-1.52,0.85,0
14353,-0.02,-3.07,1.54,0
14354,0.53,-1.32,0.76,0
14355,0.87,-0.26,0.3,0
14356,0.81,-0.05,-0.11,0
14357,0.32,-0.02,-0.1,0
14358,-0.97,-2.53,0.41,0
14359,-1.23,-3.32,1.06,0
14360,-1.13,-1.06,0.28,0
14361,-1.07,0.69,-0.48,0
14362,-1.06,0.86,-0.65,0
14363,-1.87,0.3,-0.4,0
14364,-1.89,-2.23,0.52,0
14365,-0.2,-2.97,1.64,0
14366,0.54,-0.99,0.62,0
14367,0.94,-0.51,0.15,0
14368,0.84,-0.24,-0.17,0
14369,0.34,-0.41,-0.12,0
14370,-1.0,-3.09,0.78,0
14371,-1.26,-3.07,1.21,0
14372,-1.33,-1.0,0.68,0
14373,-1.13,0.71,-0.19,0
14374,-1.17,1.2,-0.4,0
14375,-2.34,0.44,-0.04,0
14376,-2.2,-2.1,1.39,0
14377,-0.18,-3.19,1.88,0
14378,0.77,-1.18,0.9,0
14379,1.44,-0.52,0.1,0
14380,1.0,-0.26,-0.35,0
14381,-0.45,-0.4,0.01,0
14382,-1.9,-2.96,1.02,0
14383,-1.84,-2.77,1.21,0
14384,-1.26,-0.8,0.51,0
14385,-0.98,0.35,-0.36,0
14386,-1.08,0.6,-0.69,0
14387,-2.73,0.51,-0.39,0
14388,-2.24,-1.78,1.05,0
14389,-0.22,-3.05,1.78,0
14390,0.56,-1.27,0.76,0
14391,1.36,-0.4,0.13,0
14392,1.04,-0.11,-0.18,0
14393,0.38,-0.05,0.08,0
14394,-1.13,-2.26,2.16,0
14395,-1.39,-3.07,1.39,0
14396,-1.46,-1.44,0.65,0
14397,-1.39,-0.05,-0.55,0
14398,-1.6,0.68,-0.57,0
14399,-3.09,0.72,0.04,0
14400,-1.47,-0.19,2.25,0
14401,0.15,-2.89,1.86,0
14402,1.0,-2.47,0.81,0
14403,1.35,-1.07,0.11,0
14404,0.84,-0.42,-0.38,0
14405,-1.21,0.03,-0.14,0
14406,-2.0,0.22,1.54,0
14407,-1.64,-1.97,1.18,0
14408,-1.41,-3.35,0.26,0
14409,-1.4,-1.79,-0.53,0
14410,-1.71,0.1,-0.61,0
14411,-3.39,0.83,-0.14,0
14412,-1.85,0.5,1.55,0
14413,-0.05,-1.26,1.69,0
14414,0.71,-2.82,0.61,0
14415,1.17,-1.79,0.07,0
14416,0.93,-0.7,-0.25,0
14417,-0.11,-0.22,-0.11,0
14418,-1.54,-0.73,1.11,0
14419,-1.4,-1.75,1.26,0
14420,0.41,-0.22,-0.03,0
14421,1.2,-0.11,-0.03,0
14422,1.06,-1.08,-0.03,0
14423,0.32,-1.44,-0.04,0
14424,-0.18,-0.6,-0.04,0
14425,0.34,-0.14,-0.02,0
14426,1.29,-0.63,-0.02,0
14427,1.01,-1.39,-0.03,0
14428,0.16,-1.18,-0.04,0
14429,-0.2,-0.55,-0.04,0
14430,0.37,-0.25,-0.04,0
14431,1.41,-0.64,-0.05,0
14432,0.96,-1.29,-0.05,0
14433,-0.01,-1.2,-0.05,0
14434,-0.03,-0.36,-0.04,0
14435,0.83,-0.07,-0.03,0
14436,1.21,-0.84,-0.03,0
14437,0.62,-1.41,-0.04,0
14438,-0.13,-0.98,-0.04,0
14439,0.12,-0.19,-0.04,0
14440,1.2,-0.27,-0.08,0
14441,1.12,-1.26,-0.23,0
14442,0.16,-1.45,-0.32,0
14443,-0.14,-0.59,-0.14,0
14444,0.62,-0.17,0.03,0
14445,1.32,-0.67,0.22,0
14446,0.77,-1.34,0.28,0
14447,-0.03,-1.08,0.21,0
14448,0.04,-0.54,0.2,0
14449,0.93,-0.18,0.19,0
14450,1.27,-0.72,0.27,0
14451,0.55,-1.29,0.36,0
14452,-0.11,-1.01,0.23,0
14453,0.23,-0.23,0.18,0
14454,1.06,-0.2,0.06,0
14455,1.24,-1.23,-0.26,0
14456,0.42,-1.57,-0.44,0
14457,-0.13,-0.73,-0.6,0
14458,0.34,-0.11,-0.72,0
14459,1.26,-0.42,-0.44,0
14460,0.98,-1.44,-0.27,0
14461,0.0,-1.33,-0.39,0
14462,0.01,-0.49,-0.66,0
14463,0.7,-0.08,-0.93,0
14464,1.27,-0.72,-0.68,0
14465,0.63,-1.34,-0.12,0
14466,-0.31,-1.07,0.07,0
14467,0.02,-0.53,-0.23,0
14468,1.12,-0.07,-0.95,0
14469,1.24,-0.74,-1.1,0
14470,0.31,-1.39,-0.29,0
14471,-0.22,-0.96,0.07,0
14472,0.32,-0.34,-0.11,0
14473,1.4,-0.29,-0.89,0
14474,0.98,-1.0,-1.07,0
14475,-0.05,-1.29,-0.28,0
14476,-0.14,-0.8,0.06,0
14477,0.59,-0.26,-0.23,0
14478,1.35,-0.43,-0.97,0
14479,0.75,-1.35,-0.81,0
14480,-0.31,-1.3,-0.04,0
14481,-0.02,-0.54,0.01,0
14482,1.0,-0.13,-0.63,0
14483,1.24,-0.76,-1.0,0
14484,0.44,-1.27,-0.42,0
14485,-0.3,-0.99,0.07,0
14486,0.12,-0.41,-0.06,0
14487,1.19,-0.3,-0.89,0
14488,1.21,-0.96,-0.94,0
14489,0.28,-1.23,-0.05,0
14490,-0.33,-0.86,0.05,0
14491,0.24,-0.42,-0.38,0
14492,1.3,-0.24,-1.06,0
14493,1.04,-0.92,-0.57,0
14494,-0.04,-1.34,0.06,0
14495,-0.22,-0.91,-0.06,0
14496,0.57,-0.24,-0.81,0
14497,1.39,-0.2,-0.89,0
14498,0.71,-1.12,-0.09,0
14499,-0.31,-1.49,-0.05,0
14500,0.03,-0.8,-0.33,0
14501,1.02,-0.15,-0.93,0
14502,1.19,-0.34,-0.5,0
14503,0.35,-1.26,0.06,0
14504,-0.26,-1.38,-0.24,0
14505,0.24,-0.61,-0.88,0
14506,1.34,-0.19,-0.74,0
14507,1.02,-0.5,-0.03,0
14508,0.11,-1.4,-0.03,0
14509,-0.22,-1.26,-0.51,0
14510,0.32,-0.47,-0.92,0
14511,1.38,-0.16,-0.47,0
14512,1.09,-0.78,-0.05,0
14513,0.11,-1.32,-0.07,0
14514,-0.24,-1.0,-0.71,0
14515,0.36,-0.33,-0.73,0
14516,1.5,-0.25,-0.14,0
14517,1.06,-1.05,-0.08,0
14518,0.01,-1.44,-0.44,0
14519,-0.22,-0.89,-0.81,0
14520,0.45,-0.23,-0.47,0
14521,1.48,-0.27,0.03,0
14522,0.97,-1.01,-0.09,0
14523,-0.08,-1.28,-0.76,0
14524,-0.16,-0.9,-0.77,0
14525,0.68,-0.34,-0.12,0
14526,1.45,-0.38,0.05,0
14527,0.76,-1.14,-0.46,0
14528,-0.27,-1.23,-0.9,0
14529,-0.02,-0.67,-0.47,0
14530,1.02,-0.21,-0.03,0
14531,1.29,-0.57,-0.12,0
14532,0.45,-1.27,-0.71,0
14533,-0.29,-1.13,-0.8,0
14534,0.16,-0.39,-0.16,0
14535,1.3,-0.22,-0.05,0
14536,1.19,-0.9,-0.44,0
14537,0.07,-1.35,-0.91,0
14538,-0.13,-0.79,-0.44,0
14539,0.41,-0.29,0.01,0
14540,1.38,-0.33,-0.14,0
14541,1.05,-1.13,-0.84,0
14542,0.11,-1.36,-0.8,0
14543,-0.19,-0.66,-0.07,0
14544,0.53,-0.26,-0.03,0
14545,1.37,-0.47,-0.41,0
14546,0.83,-1.2,-0.84,0
14547,-0.09,-1.19,-0.63,0
14548,0.05,-0.52,-0.09,0
14549,0.83,-0.23,-0.06,0
14550,1.33,-0.71,-0.58,0
14551,0.55,-1.26,-0.87,0
14552,-0.15,-0.97,-0.38,0
14553,0.21,-0.36,-0.03,0
14554,1.08,-0.22,-0.18,0
14555,1.2,-1.1,-0.81,0
14556,0.26,-1.37,-0.77,0
14557,-0.18,-0.69,0.0,0
14558,0.46,-0.24,-0.05,0
14559,1.35,-0.51,-0.63,0
14560,0.98,-1.36,-0.9,0
14561,-0.07,-1.16,-0.34,0
14562,-0.01,-0.49,0.02,0
